Smiles String,agg?
O=C(COC(=O)Cc1cccs1)Nc1ccccc1F,0
COc1ccc(/C=N/NC(=O)C2CCN(c3ncc(C(F)(F)F)cc3Cl)CC2)cc1,0
COc1ccc(N2CCN(CC(O)COc3ccc(C(C)C)c(C)c3)CC2)cc1,0
CC(C)c1ccc(NC(=O)c2cnn(-c3ccccc3)c2NC(=O)c2ccco2)cc1,0
Cc1ccc(N(C)S(=O)(=O)c2ccc(C)cc2)cc1,0
Cc1ccc(OCC(=O)Nc2nnc(SCc3cc(=O)c4ccccc4[nH]3)s2)cc1C,0
CN(CC(=O)O)Cc1c(O)c(Cl)cc(Cl)c1Cl,0
CC(C)OC(=O)C(NC(=O)c1ccccc1)=C1CCCCC1,0
Cc1nn(-c2ccc(N3CCCCC3)nn2)c(C)c1CCC(=O)NCc1ccccc1,0
O=C(CSc1nnc2c(Cl)cc(C(F)(F)F)cn12)NCc1ccc(F)cc1,0
FC(F)(F)c1nc(-c2cccs2)ncc1-c1nnnn1-c1ccc(Cl)cc1,0
Nc1cc(N)c(OCC(F)(F)F)cc1OCC(F)(F)F,0
Cc1cc(C(=O)CC#N)c(C)n1CC(F)(F)F,0
CCCCC(=O)Nc1ccc2oc(-c3ccncc3)nc2c1,0
CCOc1cccc(NC(=O)CSc2nc(-c3ccccc3)c[nH]2)c1,0
CCOC(=O)c1c(-c2ccc(Br)cc2)csc1NC(=O)c1ccc(F)cc1,0
CC(CCc1ccccc1)NC(=O)C=Cc1ccccc1,0
CCN1CCN(Cc2c(O)ccc3c(C)c(-c4ccccc4)c(=O)oc23)CC1,0
Cc1cccc2cc(CN(CCN3CCCC3)C(=O)NC3CCCCC3)c(=O)[nH]c12,0
CCC(C)NC(=O)C1CCC(CNS(=O)(=O)c2ccc(Cl)cc2)CC1,0
Cc1cc(C)c2cc3c(N)c(C(=O)Nc4c(C)[nH]c(=O)[nH]c4=O)sc3nc2c1,0
COc1ccc2c(c1)c1c(c(=O)n(-c3ccc(F)c(Cl)c3)c(=O)n1Cc1ccccc1F)n2C,0
CN=C(Nc1cc(Cl)ccc1Cl)SC1CC(=O)N(c2ccc(C(=O)OC)cc2)C1=O,0
CCN(CC)c1ccc2c(C)cc(=O)oc2c1,0
COc1cc(OC)c(NC(=O)Cn2c(=O)c(C(F)(F)F)nc3ccccc32)cc1Cl,0
O=C(NCc1ccco1)C(=O)NCc1ccccc1Cl,0
O=S(=O)(c1cccc(NC(=S)N2CCN(c3cccc(Cl)c3)CC2)c1)C(F)F,0
Cc1ccc2nc(CSc3nnc(Nc4ccccc4F)s3)cc(=O)n2c1,0
CON=C(C(=O)NC1C(=O)N2C(C(=O)OCOC(=O)C(C)(C)C)=C(C=Cc3scnc3C)CSC12)c1csc(N)n1,0
Cc1cc(Cl)ccc1OCC(=O)Oc1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl,0
CCC(=O)N(CC)c1nc(-c2cc(OC)ccc2OC)cs1,0
Cc1ccc(CNC(=O)c2ccc(COc3ccccc3)cc2)cc1,0
COc1cc(OC)c(NC(=O)NCCn2nnc3cc(S(=O)(=O)N(C)C)ccc32)cc1Cl,0
CC(C)OCCCNc1ncnc2sc3c(c12)CCCC3,0
CN(Cc1ccccc1)C(=O)COC(=O)c1ccc(Cl)c(N)c1,0
N#Cc1nc(COc2ccc(Cl)cc2Cl)oc1N1CCOCC1,0
CC1CCC(NC(=O)c2ccc3c(c2)N(Cc2ccccc2F)C(=O)c2ccccc2S3(=O)=O)CC1,0
